Channel Title,Channel Username,ID,Message,Date,Media Path
ምርጥ ዕቃ,@MerttEka,5419,"📣HOBBY LOBBY ONION AND MEAT CHOPER

👀 ሞተሩ ላይ ""Hobby Lobby"" ተብሎ የተፃፈበት ኦሪጅናል ዕቃ👀

✔️በርካታ ደንበኞቻችን የገዙት፤ የወደዱት
ዕቃ 
✔️የሽንኩርት፣ የስጋና ጨጓራ መፍጪያ
✔️ የተሰጠውን ነገር በ15ሴከንዶች አድቅቆ የሚፈጭ አንጀት አርስ
✔️4 ሊትር መጠን
✔️5 ምላጭ
☄️ መብራት ሲጠፋ መካኒካል መፍጪያም የተካተተለት
✔️ባለ 3 ፍጥነት መቆጣጠሪያ 

💵💵 2400 ብር 💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-15 18:46:51+00:00,photos/@MerttEka_5419.jpg
ምርጥ ዕቃ,@MerttEka,5418,"📣 Upgraded Mosquito Repellent and Humidifier

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-15 10:46:36+00:00,
ምርጥ ዕቃ,@MerttEka,5417,"📣 Upgraded Mosquito Repellent and Humidifier

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-15 10:33:16+00:00,
ምርጥ ዕቃ,@MerttEka,5416,,2024-04-15 04:48:43+00:00,photos/@MerttEka_5416.jpg
ምርጥ ዕቃ,@MerttEka,5415,,2024-04-15 04:48:43+00:00,photos/@MerttEka_5415.jpg
ምርጥ ዕቃ,@MerttEka,5414,"📣 Upgraded Mosquito Repellent and Humidifier

✔️ 3 ዓይነት አገልግሎት ይሰጣል
✔️ ቢንቢ ያባርራል/ይገድላል፣ ቤትዎን ያቀዘቅዛል እንዲሁም የጠረንጴዛ ላይ መብራትም ይሆናል
✔️ በኤሌክትሪክ የሚሰራ ምርጥ ዕቃ
💵💵 2000 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-15 04:48:43+00:00,photos/@MerttEka_5414.jpg
ምርጥ ዕቃ,@MerttEka,5413,,2024-04-14 14:09:53+00:00,photos/@MerttEka_5413.jpg
ምርጥ ዕቃ,@MerttEka,5412,,2024-04-14 14:09:53+00:00,photos/@MerttEka_5412.jpg
ምርጥ ዕቃ,@MerttEka,5411,,2024-04-14 14:09:53+00:00,photos/@MerttEka_5411.jpg
ምርጥ ዕቃ,@MerttEka,5410,"📣 Electrical Instant Pressure Cooker

✔️ ዘመናዊ የምግብ ማብሰያ
✔️ ሾርባ፣ አተክልት፣ ወጣወጥ፣ አሮስቶ፣  ሩዝ ፣ገንፎ እና መሰል ከ 10 ዓይነት በላይ ምግበችን ሰዓትና ሙቀት መጥኖ ክሽን አድርጎ ያበስልልዎታል
✔️ የሙቀትና የሰዓት መቆጣጠሪያ የተገጠመለት
✔️ በአንድ ግዜ 9 ሊትር/ኪሎ ምግብ ያበስሉበታል
💵💵 13,500 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-14 14:09:53+00:00,photos/@MerttEka_5410.jpg
ምርጥ ዕቃ,@MerttEka,5401,"📣 Golden Acrylic Bowel

✔️ ወርቃማ ጎድጓዳ ሳህን
✔️ ከአክሪሊክ ስለተሰራ አይሰበርም አይጫጫርም
✔️ ተለቅ ያለ ዘርፈ ብዙ ጥቅም ያለው
✔️ በተለይ ለሰላጣ ማቅረቢያ
💵💵 አንዱን 850 ብር 💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-13 11:04:45+00:00,photos/@MerttEka_5401.jpg
ምርጥ ዕቃ,@MerttEka,5398,"📣 Foot bath and Massager

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-13 09:27:00+00:00,
ምርጥ ዕቃ,@MerttEka,5397,,2024-04-13 09:25:41+00:00,photos/@MerttEka_5397.jpg
ምርጥ ዕቃ,@MerttEka,5396,,2024-04-13 09:25:41+00:00,photos/@MerttEka_5396.jpg
ምርጥ ዕቃ,@MerttEka,5395,"📣 Foot bath and Massager

✔️ የእግር ማጠቢያ እና ማሳጅ ማድረጊያ
✔️በኤሌክትሪክ የሚሰራ
✔️ ውሃ ያሞቃል ያሻል
✔️ሲፈልጉ በሙቅ አለበተዚያ ደግሞ በቀዝቃዛ ውሃ እግርዎን ያሻል/ይታጠቡበታል
✔️ በስራ የደከመ ሰውነትዎን ውስጥ እግሮዎን እየታሹ  ዘና  የሚሉበት
✔️ የእግር ህመም/መደንዘዝን ለማስታገስ የሚፈለግ
✔️ የደም ዝውውርዎ እንዲስተካከል የሚረዳ
✔️ Bubbling and Vibration አለው
💵💵 5000 ብር 💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-13 09:25:41+00:00,photos/@MerttEka_5395.jpg
ምርጥ ዕቃ,@MerttEka,5394,,2024-04-12 14:03:22+00:00,photos/@MerttEka_5394.jpg
ምርጥ ዕቃ,@MerttEka,5393,,2024-04-12 14:03:22+00:00,photos/@MerttEka_5393.jpg
ምርጥ ዕቃ,@MerttEka,5392,,2024-04-12 14:03:22+00:00,photos/@MerttEka_5392.jpg
ምርጥ ዕቃ,@MerttEka,5391,"📣 Sonifer MEAT GRINDER

✔️ የስጋ መፍጪያ
✔️ 3 ዓይነት ጥርስ ያለው
✔️ ሞተሩ ከኮፐር ስለተሰራ   አይግልም
✔️ ወደፊትና ወደኋላ የሚፈጭ
✔️አካሉ ከማይካ የተሰራ ቋቱ ከአልሙኒየም
✔️ ጥርሱና ምላጩ ከብረት የተሰራ
☄️ 1500watt ጉልበት ያለው
💵💵 8500 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 14:03:22+00:00,photos/@MerttEka_5391.jpg
ምርጥ ዕቃ,@MerttEka,5390,"📣 FRUIT BASKET

✔️ የፍራፍሬ ማቅረቢያ
✔️ ከወፍራም ብረት የተሰራ
✔️ የእንጨት መቀመጫ
✔️ 30 cm ስፋት ያለው
✔️ የጠረንጴዛ/ካቢኔት ጌጥ
💵💵 1500 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 05:54:20+00:00,photos/@MerttEka_5390.jpg
ምርጥ ዕቃ,@MerttEka,5389,,2024-04-12 05:54:20+00:00,photos/@MerttEka_5389.jpg
ምርጥ ዕቃ,@MerttEka,5388,,2024-04-12 05:54:20+00:00,photos/@MerttEka_5388.jpg
ምርጥ ዕቃ,@MerttEka,5387,"📣 Over Toilet Storage Rack

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 05:29:12+00:00,
ምርጥ ዕቃ,@MerttEka,5386,,2024-04-12 05:27:47+00:00,photos/@MerttEka_5386.jpg
ምርጥ ዕቃ,@MerttEka,5385,,2024-04-12 05:27:47+00:00,photos/@MerttEka_5385.jpg
ምርጥ ዕቃ,@MerttEka,5384,"📣 Over Toilet Storage Rack

✔️ የቦታ ጥበት ካለብዎ ይሄ ያስፈልግዎታል
✔️ Toilet/Kitchen ላይ ሊጠቀሙበት ይችላሉ
✔️ የንፅህና ዕቃዎችን፣ የግሮሰሪና ዕቃዎችን፣ ኮስሞቲክሶች እና አትክልት/ፍራፍሬዎችን ሊያስቀምጡበት ይችላሉ
✔️ ግድግዳ መብሳት አያስፈልግዎትም
✔️ ከጠንካራ ብረት እና ፕላስቲክ የተሰራ
✔️ እርጥበትን የሚቋቋም የማይዝግ
✔️ ማንጠልጠያ ሁክ ያለው

💸💸 1450 ብር 💸💸

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 05:27:47+00:00,photos/@MerttEka_5384.jpg
ምርጥ ዕቃ,@MerttEka,5383,"📣 100 pc  Food Cover Plastic

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 05:06:22+00:00,
ምርጥ ዕቃ,@MerttEka,5382,,2024-04-12 05:03:57+00:00,photos/@MerttEka_5382.jpg
ምርጥ ዕቃ,@MerttEka,5381,,2024-04-12 05:03:56+00:00,photos/@MerttEka_5381.jpg
ምርጥ ዕቃ,@MerttEka,5380,,2024-04-12 05:03:56+00:00,photos/@MerttEka_5380.jpg
ምርጥ ዕቃ,@MerttEka,5379,"📣 100 pc  Food Cover Plastic

✔️ የተለያዩ ምግቦችንና ዕቃዎችን
ይሸፍኑበታል
✔️ ብልሆች ደግሞ ፀጉራቸውን ከውሃ/ከዝናብ ለመሸፈን ይጠቀሙበታል
✔️ አጥበው  ደጋግመው የሚጠቀሙበት
✔️ 100 ፍሬ
💵💵 550 ብር 💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-12 05:03:56+00:00,photos/@MerttEka_5379.jpg
ምርጥ ዕቃ,@MerttEka,5378,,2024-04-11 17:32:27+00:00,photos/@MerttEka_5378.jpg
ምርጥ ዕቃ,@MerttEka,5377,,2024-04-11 17:32:27+00:00,photos/@MerttEka_5377.jpg
ምርጥ ዕቃ,@MerttEka,5376,"📣 Juice and Beverage Dispenser

✔️ የጁስና መሰል ፈሳሽ መጠጦች ማቅረቢያ
✔️ የብረት መቆሚያ ያለው
✔️ የማይሰበር አክሪሊክ ቋት
✔️ በአንድ ግዜ 8 ሊትር መጠጥ ያቀርቡበታል
✔️ የራሱ ቧንቧ ያለው
✔️ ለድግስ፣ ለቤት ውስጥ ግብዢያና መስተንግዶ የሚፈለግ
✔️ መሃሉ ላይ በረዶ ማስቀመጫ የብረት ቋት ስላለው ለአጠቃቀም ምቹ ነው
✔️ የበረዶ መያዢያውን ካልፈለጉት ማውጣት ይችላሉ
💵💵 7500 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 17:32:27+00:00,photos/@MerttEka_5376.jpg
ምርጥ ዕቃ,@MerttEka,5372,"📣Wall mounted Sucker shelf

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 17:05:33+00:00,
ምርጥ ዕቃ,@MerttEka,5371,,2024-04-11 17:00:27+00:00,photos/@MerttEka_5371.jpg
ምርጥ ዕቃ,@MerttEka,5370,,2024-04-11 17:00:27+00:00,photos/@MerttEka_5370.jpg
ምርጥ ዕቃ,@MerttEka,5369,"📣Wall mounted Sucker shelf

✔️ የሻምፖ እና የሳሙና ማስቀመጫ
✔️ ግድግዳ መብሳት የማይፈልግ
✔️ ሴራሚክ እና ጂፕሰም ግድግዳ ላይ በቀላሉ  ይለጥፉታል
✔️ የፎጣ፣ የሰዓት እና የእጅ አምባር ማንጠልጠያም ያለው
✔️ ከበድ ያሉ ዕቃ የሚሸከም
✔️ ቦታ እየቀያየሩ ሊጠቀሙበት ይችላሉ

💵💵  700 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 17:00:27+00:00,photos/@MerttEka_5369.jpg
ምርጥ ዕቃ,@MerttEka,5368,,2024-04-11 06:48:04+00:00,photos/@MerttEka_5368.jpg
ምርጥ ዕቃ,@MerttEka,5367,,2024-04-11 06:48:04+00:00,photos/@MerttEka_5367.jpg
ምርጥ ዕቃ,@MerttEka,5366,"📣 sanford Garment Steamer

✔️ የቁም የልብስ መተኮሻ
✔️ 1800watt
✔️1.8 ሊትር ውሃ የሚይዝ ቋት
✔️ በ 45 ደቂቃ ውስጥ ቶሎ የሚግል
✔️ ለ 50 ተከታታይ ደቂቃዎች እንፏሎት በመርጨት የሚተኩስ
✔️ ቁመቱ ማጠርና መርዘም የሚችል
✔️ የራሱ የሙቀት መቆጣጠሪያ ያለው
🛡 ውስን ፍሬ የገባ
💵💵12,500 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 06:48:04+00:00,photos/@MerttEka_5366.jpg
ምርጥ ዕቃ,@MerttEka,5365,"📣One Step Hot Air Hair Brush

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 04:45:38+00:00,
ምርጥ ዕቃ,@MerttEka,5364,,2024-04-11 04:37:56+00:00,photos/@MerttEka_5364.jpg
ምርጥ ዕቃ,@MerttEka,5363,,2024-04-11 04:37:56+00:00,photos/@MerttEka_5363.jpg
ምርጥ ዕቃ,@MerttEka,5362,"📣One Step Hot Air Hair Brush

✔️ፀጉር ያደርቃል፣ ከርል ይሰራል እንዲሁም  ይተኩሳል
✔️ አንድ ማሽን 3 ዓይነት ጥቅም
💵💵 1550 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-11 04:37:56+00:00,photos/@MerttEka_5362.jpg
ምርጥ ዕቃ,@MerttEka,5361,"📣 Baby Walker

✔️ የልጆች ""ዳዴ"" መለማመጃ ጋሪ
✔️ ጎማ መቆለፊያ ያለው
✔️ ፒያኖ፣ መፃፊያ ቦርድ እና መሰል መጫወቺዎች የተካተተለት
✔️ ጨቅላ ህፃናት ከመዳክ ወደ ""ዳዴ"" ማለት ሲጀምሩ በራሳቸው መራመድን እንዲለማመድ ያስችላቸዋል
💵💵 3900 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-10 13:57:04+00:00,photos/@MerttEka_5361.jpg
ምርጥ ዕቃ,@MerttEka,5360,,2024-04-10 13:57:04+00:00,photos/@MerttEka_5360.jpg
ምርጥ ዕቃ,@MerttEka,5359,,2024-04-10 13:57:03+00:00,photos/@MerttEka_5359.jpg
ምርጥ ዕቃ,@MerttEka,5358,"🚩🚩🚩    🚩🚩🚩🚩🚩🚩🚩

ለመላው የእስልምና ዕምነት ተከታይ ለሆናችሁ ደንበኞቻችን በሙሉ፤ እንኳን ለ 1445ኛው  ዓ.ሒ የኢድ ዓል ፈጥር በዓል በሰላም አደረሳችሁ። ደስ ብሏችሁ በዓሉን ታሳልፉት ዘንድ ምኞታችን ነው።

t.me/MerttEka
0944222324",2024-04-09 18:04:44+00:00,photos/@MerttEka_5358.jpg
ምርጥ ዕቃ,@MerttEka,5357,"🎁🎁 ልዩ የበዓል ቅናሽ🎁🎁

📣 Sinboss Hand blender

✔️ ባለ ልኬት ኩባያ ያለው
✔️ 300watt
✔️ጫፉ  የማይዝግ ብረት የሆነ
💵💵 1750 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-09 10:13:16+00:00,photos/@MerttEka_5357.jpg
ምርጥ ዕቃ,@MerttEka,5356,"🎁🎁 ልዩ የበዓል ቅናሽ🎁🎁

📣 Geometric Clear Fruit Bowel

✔️ የፍራፍሬ ማቅረቢያ
✔️ማራኪ ዲዛይን
✔️ ተለቅ ያለ ከአክሪሊክ የተሰራ

💵💵አንዱን 1000 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-09 03:00:26+00:00,photos/@MerttEka_5356.jpg
ምርጥ ዕቃ,@MerttEka,5354,,2024-04-08 17:06:04+00:00,photos/@MerttEka_5354.jpg
ምርጥ ዕቃ,@MerttEka,5353,,2024-04-08 17:06:04+00:00,photos/@MerttEka_5353.jpg
ምርጥ ዕቃ,@MerttEka,5352,"🎁🎁 ልዩ የበዓል ቅናሽ🎁🎁

📣 Acrylic Salad Bowel

✔️ የሰላጣና የፍራፍሬ ማቅረቢያ
✔️ከወፍራም አክሪሊክ የተሰራ
✔️ማራኪ ውበት
💵💵 1850 ብር💵💵

👍ለወዳጅዎ forward በማድረግ ይተባበሩን👍

💬 ካሉበት ሆነው ለማዘዝ ምርጫዎን በፎቶ አድርገው ይሄንን👇 በመጫን  ይላኩልን
@ordermertteka1
@ordermertteka2


➡️0944-22-23-24
➡️0904-94-48-48

🌐አድራሻችን🌐

🗺መገናኛ ዘፍመሽ ግራንድ ሞል 3ኛ ፎቅ ከሊፍት ሲወርዱ ወደ ቀኝ ታጥፈው ቀጥታ 376‌

🔔በኪስዎ ጥሬ ገንዘብ ካልያዙ በሞባይል ማስተላለፍ ይችላሉ።

📎 ይሄንን👉 t.me/MerttEka 👈 ተጭነው  join ያድርጉ፣ ቤተሰብ ይሁኑ",2024-04-08 17:06:04+00:00,photos/@MerttEka_5352.jpg
ምርጥ ዕቃ,@MerttEka,5347,,2024-04-08 08:48:08+00:00,photos/@MerttEka_5347.jpg
ምርጥ ዕቃ,@MerttEka,5346,,2024-04-08 08:48:08+00:00,photos/@MerttEka_5346.jpg
